dictionary=main:en,locale=en,description=English,date=1414726273,version=54
 word=the,f=111
 word=specific,f=20
 word=sports,f=20
 word=staff,f=20
 word=studies,f=20
 word=studio,f=20
 word=supported,f=20
 word=troops,f=20
 word=university,f=20
 word=victory,f=20
 word=weeks,f=20
 word=words,f=20
 word=writer,f=20
 word=England,f=20
 word=ancient,f=20
 word=arrived,f=20
 word=artist,f=20
 word=asked,f=20
 word=award,f=20
 word=bridge,f=20
 word=broadcast,f=20
 word=campus,f=20
 word=commonly,f=20
 word=computer,f=20
 word=conditions,f=20
 word=covered,f=20
 word=despite,f=20
 word=discovered,f=20
 word=edition,f=20
 word=elements,f=20
 word=federal,f=20
 word=financial,f=20
 word=foreign,f=20
 word=friends,f=20
 word=function,f=20
 word=goals,f=20
 word=historical,f=20
 word=initially,f=20
 word=levels,f=20
 word=listed,f=20
 word=managed,f=20
 word=medical,f=20
 word=meeting,f=20
 word=minutes,f=20
 word=native,f=20
 word=nearby,f=20
 word=notable,f=20
 word=operation,f=20
 word=parents,f=20
 word=plans,f=20
 word=presented,f=20
 word=primarily,f=20
 word=raised,f=20
 word=remaining,f=20
 word=residents,f=20
 word=responsible,f=20
 word=retired,f=20
 word=scene,f=20
 word=seasons,f=20
 word=serving,f=20
 word=ships,f=20
 word=singer,f=20
 word=smaller,f=20
 word=society,f=20
 word=studied,f=20
 word=subsequently,f=20
 word=technology,f=20
 word=tracks,f=20
 word=typically,f=20
 word=widely,f=20
 word=House,f=20
 word=ability,f=20
 word=basis,f=20
 word=border,f=20
 word=bye,f=20
 word=cast,f=20
 word=civil,f=20
 word=comes,f=20
 word=composed,f=20
 word=constructed,f=20
 word=destroyed,f=20
 word=divided,f=20
 word=earned,f=20
 word=effects,f=20
 word=era,f=20
 word=facilities,f=20
 word=format,f=20
 word=growth,f=20
 word=immediately,f=20
 word=intended,f=20
 word=issued,f=20
 word=label,f=20
 word=languages,f=20
 word=largely,f=20
 word=latter,f=20
 word=leaving,f=20
 word=likely,f=20
 word=lives,f=20
 word=male,f=20
 word=marriage,f=20
 word=mentioned,f=20
 word=mission,f=20
 word=needed,f=20
 word=offers,f=20
 word=officer,f=20
 word=pressure,f=20
 word=prior,f=20
 word=probably,f=20
 word=proposed,f=20
 word=province,f=20
 word=quality,f=20
 word=records,f=20
 word=report,f=20
 word=response,f=20
 word=selected,f=20
 word=senior,f=20
 word=simply,f=20
 word=site,f=20
 word=starting,f=20
 word=stories,f=20
 word=thee,f=20
 word=therefore,f=20
 word=types,f=20
 word=vote,f=20
 word=wanted,f=20
 word=equate,f=20
 word=excite,f=20
 word=subtract,f=20
 word=inside,f=19
 word=BBC,f=19
 word=East,f=19
 word=accepted,f=19
 word=acquired,f=19
 word=actor,f=19
 word=adopted,f=19
 word=albums,f=19
 word=article,f=19
 word=attention,f=19
 word=becomes,f=19
 word=cannot,f=19
 word=cars,f=19
 word=championship,f=19
 word=channel,f=19
 word=concept,f=19
 word=continues,f=19
 word=council,f=19
 word=cultural,f=19
 word=defined,f=19
 word=direction,f=19
 word=distance,f=19
 word=efforts,f=19
 word=equipment,f=19
 word=extended,f=19
 word=flight,f=19
 word=follows,f=19
 word=formerly,f=19
 word=gained,f=19
 word=giving,f=19
 word=greater,f=19
 word=guitar,f=19
 word=host,f=19
 word=initial,f=19
 word=lack,f=19
 word=lies,f=19
 word=minor,f=19
 word=models,f=19
 word=moving,f=19
 word=multiple,f=19
 word=newspaper,f=19
 word=officers,f=19
 word=officially,f=19
 word=operating,f=19
 word=ordered,f=19
 word=overall,f=19
 word=physical,f=19
 word=places,f=19
 word=producer,f=19
 word=projects,f=19
 word=prominent,f=19
 word=pub,f=19
 word=purpose,f=19
 word=regional,f=19
 word=remain,f=19
 word=removed,f=19
 word=revealed,f=19
 word=saying,f=19
 word=serves,f=19
 word=software,f=19
 word=soldiers,f=19
 word=someone,f=19
 word=tournament,f=19
 word=unique,f=19
 word=upper,f=19
 word=versions,f=19
 word=California,f=19
 word=Church,f=19
 word=European,f=19
 word=King,f=19
 word=President,f=19
 word=San,f=19
 word=account,f=19
 word=activity,f=19
 word=administration,f=19
 word=agreed,f=19
 word=allows,f=19
 word=appearances,f=19
 word=approach,f=19
 word=arms,f=19
 word=assigned,f=19
 word=begins,f=19
 word=candidate,f=19
 word=capacity,f=19
 word=captured,f=19
 word=claims,f=19
 word=classes,f=19
 word=code,f=19
 word=combined,f=19
 word=communities,f=19
 word=completely,f=19
 word=crew,f=19
 word=declared,f=19
 word=dedicated,f=19
 word=defeat,f=19
 word=department,f=19
 word=distribution,f=19
 word=editor,f=19
 word=elections,f=19
 word=episodes,f=19
 word=fans,f=19
 word=featuring,f=19
 word=fifth,f=19
 word=frequently,f=19
 word=gives,f=19
 word=graduated,f=19
 word=growing,f=19
 word=image,f=19
 word=knowledge,f=19
 word=leaders,f=19
 word=matches,f=19
 word=parties,f=19
 word=percent,f=19
 word=planned,f=19
 word=potential,f=19
 word=powerful,f=19
 word=presence,f=19
 word=purchased,f=19
 word=recognized,f=19
 word=relatively,f=19
 word=renamed,f=19
 word=resulted,f=19
 word=resulting,f=19
 word=rules,f=19
 word=says,f=19
 word=secondary,f=19
 word=security,f=19
 word=situated,f=19
 word=sources,f=19
 word=suffered,f=19
 word=surrounding,f=19
 word=tells,f=19
 word=territory,f=19
 word=things,f=19
 word=titles,f=19
 word=tradition,f=19
 word=traffic,f=19
 word=transferred,f=19
 word=treatment,f=19
 word=tried,f=19
 word=website,f=19
 word=workers,f=19
 word=America,f=19
 word=Australia,f=19
 word=BC,f=19
 word=CD,f=19
 word=Canada,f=19
 word=France,f=19
 word=George,f=19
 word=India,f=19
 word=James,f=19
 word=William,f=19
 word=academic,f=19
 word=acting,f=19
 word=agreement,f=19
 word=allowing,f=19
 word=applied,f=19
 word=attacks,f=19
 word=authority,f=19
 word=birth,f=19
 word=clubs,f=19
 word=compared,f=19
 word=conducted,f=19
 word=connected,f=19
 word=creation,f=19
 word=critical,f=19
 word=damage,f=19
 word=designated,f=19
 word=effort,f=19
 word=employed,f=19
 word=entitled,f=19
 word=estate,f=19
 word=estimated,f=19
 word=existing,f=19
 word=expanded,f=19
 word=expected,f=19
 word=fellow,f=19
 word=fighting,f=19
 word=focus,f=19
 word=founder,f=19
 word=fully,f=19
 word=goes,f=19
 word=granted,f=19
 word=hands,f=19
 word=hospital,f=19
 word=industrial,f=19
 word=leadership,f=19
 word=leaves,f=19
 word=literature,f=19
 word=newly,f=19
 word=normal,f=19
 word=occupied,f=19
 word=occurred,f=19
 word=oldest,f=19
 word=organizations,f=19
 word=organized,f=19
 word=owner,f=19
 word=paid,f=19
 word=parish,f=19
 word=portion,f=19
 word=powers,f=19
 word=prison,f=19
 word=promoted,f=19
 word=providing,f=19
 word=reduced,f=19
 word=reference,f=19
 word=refers,f=19
 word=refused,f=19
 word=respectively,f=19
 word=settled,f=19
 word=settlement,f=19
 word=situation,f=19
 word=solo,f=19
 word=something,f=19
 word=split,f=19
 word=stars,f=19
 word=succeeded,f=19
 word=suggested,f=19
 word=taught,f=19
 word=theme,f=19
 word=titled,f=19
 word=towns,f=19
 word=township,f=19
 word=trains,f=19
 word=trial,f=19
 word=twice,f=19
 word=worldwide,f=19
 word=DVD,f=19
 word=Europe,f=19
 word=FM,f=19
 word=I'd,f=19
 word=Japanese,f=19
 word=Royal,f=19
 word=Union,f=19
 word=achieved,f=19
 word=advanced,f=19
 word=airport,f=19
 word=alongside,f=19
 word=analysis,f=19
 word=animals,f=19
 word=arts,f=19
 word=attempted,f=19
 word=attempts,f=19
 word=audience,f=19
 word=awards,f=19
 word=bands,f=19
 word=basketball,f=19
 word=buried,f=19
 word=bus,f=19
 word=cells,f=19
 word=centuries,f=19
 word=chosen,f=19
 word=concert,f=19
 word=connection,f=19
 word=contemporary,f=19
 word=content,f=19
 word=covers,f=19
 word=derived,f=19
 word=digital,f=19
 word=disease,f=19
 word=dropped,f=19
 word=economy,f=19
 word=effective,f=19
 word=environment,f=19
 word=executive,f=19
 word=exist,f=19
 word=existence,f=19
 word=extensive,f=19
 word=facility,f=19
 word=fiction,f=19
 word=fields,f=19
 word=figures,f=19
 word=formation,f=19
 word=fought,f=19
 word=functions,f=19
 word=generation,f=19
 word=headquarters,f=19
 word=heavily,f=19
 word=highway,f=19
 word=holds,f=19
 word=hosted,f=19
 word=identified,f=19
 word=laws,f=19
 word=letters,f=19
 word=losing,f=19
 word=marked,f=19
 word=materials,f=19
 word=memory,f=19
 word=methods,f=19
 word=mixed,f=19
 word=opposed,f=19
 word=opposition,f=19
 word=origin,f=19
 word=perform,f=19
 word=performances,f=19
 word=performing,f=19
 word=plants,f=19
 word=politics,f=19
 word=positions,f=19
 word=positive,f=19
 word=poverty,f=19
 word=prevent,f=19
 word=principal,f=19
 word=programming,f=19
 word=proved,f=19
 word=racial,f=19
 word=ranked,f=19
 word=regions,f=19
 word=roles,f=19
 word=rural,f=19
 word=sales,f=19
 word=scientific,f=19
 word=seats,f=19
 word=sector,f=19
 word=semi,f=19
 word=showed,f=19
 word=sides,f=19
 word=singles,f=19
 word=sites,f=19
 word=subsequent,f=19
 word=tax,f=19
 word=teacher,f=19
 word=teaching,f=19
 word=transport,f=19
 word=urban,f=19
 word=ways,f=19
 word=yards,f=19
 word=younger,f=19
 word=youth,f=19
 word=Australian,f=19
 word=Germany,f=19
 word=White,f=19
 word=actions,f=19
 word=acts,f=19
 word=actual,f=19
 word=administrative,f=19
 word=alternative,f=19
 word=application,f=19
 word=assistant,f=19
 word=attacked,f=19
 word=authorities,f=19
 word=background,f=19
 word=beyond,f=19
 word=birds,f=19
 word=brothers,f=19
 word=choice,f=19
 word=citizens,f=19
 word=classical,f=19
 word=combat,f=19
 word=comedy,f=19
 word=comic,f=19
 word=conflict,f=19
 word=contact,f=19
 word=contained,f=19
 word=containing,f=19
 word=creating,f=19
 word=daily,f=19
 word=defense,f=19
 word=doing,f=19
 word=drug,f=19
 word=easily,f=19
 word=ending,f=19
 word=ends,f=19
 word=entirely,f=19
 word=exchange,f=19
 word=expansion,f=19
 word=festival,f=19
 word=firm,f=19
 word=fleet,f=19
 word=fuel,f=19
 word=gift,f=19
 word=greatest,f=19
 word=guest,f=19
 word=hey,f=19
 word=historic,f=19
 word=how's,f=19
 word=impact,f=19
 word=incorporated,f=19
 word=increasing,f=19
 word=influenced,f=19
 word=inspired,f=19
 word=interview,f=19
 word=library,f=19
 word=lunch,f=19
 word=medal,f=19
 word=mm,f=19
 word=murder,f=19
 word=museum,f=19
 word=needs,f=19
 word=nominated,f=19
 word=notably,f=19
 word=nuclear,f=19
 word=obtained,f=19
 word=officials,f=19
 word=online,f=19
 word=onto,f=19
 word=participated,f=19
 word=peace,f=19
 word=platform,f=19
 word=politician,f=19
 word=pop,f=19
 word=professor,f=19
 word=protection,f=19
 word=rank,f=19
 word=reasons,f=19
 word=regarded,f=19
 word=reports,f=19
 word=returning,f=19
 word=risk,f=19
 word=safety,f=19
 word=scoring,f=19
 word=screen,f=19
 word=seems,f=19
 word=selling,f=19
 word=serious,f=19
 word=sets,f=19
 word=setting,f=19
 word=sex,f=19
 word=shortly,f=19
 word=slightly,f=19
 word=sons,f=19
 word=strength,f=19
 word=theatre,f=19
 word=tower,f=19
 word=transfer,f=19
 word=trees,f=19
 word=unable,f=19
 word=union,f=19
 word=unknown,f=19
 word=vehicle,f=19
 word=vehicles,f=19
 word=versus,f=19
 word=villages,f=19
 word=visited,f=19
 word=volume,f=19
 word=votes,f=19
 word=weapons,f=19
 word=winner,f=19
 word=yeah,f=19
 word=Canadian,f=19
 word=Charles,f=19
 word=Hall,f=19
 word=Indian,f=19
 word=Japan,f=19
 word=Robert,f=19
 word=Roman,f=19
 word=Washington,f=19
 word=Western,f=19
 word=abandoned,f=19
 word=actress,f=19
 word=agent,f=19
 word=aid,f=19
 word=aired,f=19
 word=applications,f=19
 word=architecture,f=19
 word=arrested,f=19
 word=avoid,f=19
 word=band's,f=19
 word=baseball,f=19
 word=brand,f=19
 word=calls,f=19
 word=castle,f=19
 word=closely,f=19
 word=com,f=19
 word=commander,f=19
 word=commissioned,f=19
 word=conference,f=19
 word=consisted,f=19
 word=contributed,f=19
 word=converted,f=19
 word=copies,f=19
 word=core,f=19
 word=decades,f=19
 word=determined,f=19
 word=developing,f=19
 word=display,f=19
 word=districts,f=19
 word=drama,f=19
 word=duty,f=19
 word=educational,f=19
 word=engineering,f=19
 word=engines,f=19
 word=escape,f=19
 word=extremely,f=19
 word=failure,f=19
 word=finds,f=19
 word=girls,f=19
 word=governor,f=19
 word=grade,f=19
 word=herself,f=19
 word=holding,f=19
 word=honor,f=19
 word=humans,f=19
 word=ideas,f=19
 word=identity,f=19
 word=importance,f=19
 word=independence,f=19
 word=inhabitants,f=19
 word=injury,f=19
 word=institutions,f=19
 word=internal,f=19
 word=invasion,f=19
 word=learning,f=19
 word=lyrics,f=19
 word=maintained,f=19
 word=maximum,f=19
 word=minister,f=19
 word=multi,f=19
 word=notes,f=19
 word=occurs,f=19
 word=offices,f=19
 word=orders,f=19
 word=passes,f=19
 word=passing,f=19
 word=permanent,f=19
 word=phase,f=19
 word=pieces,f=19
 word=possibly,f=19
 word=price,f=19
 word=producing,f=19
 word=properties,f=19
 word=publication,f=19
 word=quarter,f=19
 word=rare,f=19
 word=refer,f=19
 word=relations,f=19
 word=religion,f=19
 word=resources,f=19
 word=review,f=19
 word=secret,f=19
 word=shared,f=19
 word=signal,f=19
 word=sought,f=19
 word=speaking,f=19
 word=specifically,f=19
 word=standards,f=19
 word=standing,f=19
 word=stores,f=19
 word=successfully,f=19
 word=technical,f=19
 word=temple,f=19
 word=tropical,f=19
 word=trying,f=19
 word=typical,f=19
 word=values,f=19
 word=African,f=19
 word=Central,f=19
 word=China,f=19
 word=Chinese,f=19
 word=Christian,f=19
 word=Court,f=19
 word=Early,f=19
 word=NFL,f=19
 word=Paul,f=19
 word=Spanish,f=19
 word=Thomas,f=19
 word=adult,f=19
 word=agricultural,f=19
 word=approved,f=19
 word=argued,f=19
 word=armed,f=19
 word=articles,f=19
 word=association,f=19
 word=bass,f=19
 word=billion,f=19
 word=brief,f=19
 word=briefly,f=19
 word=businesses,f=19
 word=cancer,f=19
 word=capita,f=19
 word=causes,f=19
 word=causing,f=19
 word=chain,f=19
 word=chairman,f=19
 word=champion,f=19
 word=combination,f=19
 word=committee,f=19
 word=competed,f=19
 word=confirmed,f=19
 word=courses,f=19
 word=critics,f=19
 word=degrees,f=19
 word=describes,f=19
 word=device,f=19
 word=drawn,f=19
 word=earliest,f=19
 word=educated,f=19
 word=ethnic,f=19
 word=examples,f=19
 word=expressed,f=19
 word=formal,f=19
 word=founding,f=19
 word=gain,f=19
 word=genus,f=19
 word=getting,f=19
 word=graduate,f=19
 word=guns,f=19
 word=hall,f=19
 word=headed,f=19
 word=height,f=19
 word=homes,f=19
 word=hoping,f=19
 word=improved,f=19
 word=introduction,f=19
 word=islands,f=19
 word=joint,f=19
 word=killing,f=19
 word=laid,f=19
 word=lands,f=19
 word=launch,f=19
 word=literary,f=19
 word=locations,f=19
 word=looking,f=19
 word=maintain,f=19
 word=makeup,f=19
 word=merged,f=19
 word=metres,f=19
 word=operates,f=19
 word=opportunity,f=19
 word=painting,f=19
 word=partner,f=19
 word=passenger,f=19
 word=patients,f=19
 word=peak,f=19
 word=philosophy,f=19
 word=pilot,f=19
 word=planning,f=19
 word=popularity,f=19
 word=programme,f=19
 word=promotion,f=19
 word=racing,f=19
 word=reaching,f=19
 word=reaction,f=19
 word=really,f=19
 word=rear,f=19
 word=receiving,f=19
 word=recognition,f=19
 word=residing,f=19
 word=resistance,f=19
 word=retirement,f=19
 word=roads,f=19
 word=routes,f=19
 word=royal,f=19
 word=ruled,f=19
 word=scenes,f=19
 word=sexual,f=19
 word=showing,f=19
 word=singing,f=19
 word=sixth,f=19
 word=skills,f=19
 word=somewhat,f=19
 word=stadium,f=19
 word=stands,f=19
 word=starred,f=19
 word=starring,f=19
 word=stock,f=19
 word=structures,f=19
 word=supporting,f=19
 word=target,f=19
 word=techniques,f=19
 word=ultimately,f=19
 word=views,f=19
 word=writers,f=19
 word=draft,f=18
 word=engaged,f=18
 word=equivalent,f=18
 word=establish,f=18
 word=opera,f=18
 word=twelve,f=18
 word=Catholic,f=18
 word=Dr,f=18
 word=Henry,f=18
 word=Ireland,f=18
 word=Italian,f=18
 word=Michael,f=18
 word=Russian,f=18
 word=Soviet,f=18
 word=Texas,f=18
 word=address,f=18
 word=adjacent,f=18
 word=advantage,f=18
 word=aged,f=18
 word=assumed,f=18
 word=attend,f=18
 word=biggest,f=18
 word=bodies,f=18
 word=boys,f=18
 word=broken,f=18
 word=capable,f=18
 word=churches,f=18
 word=classic,f=18
 word=climate,f=18
 word=composer,f=18
 word=considerable,f=18
 word=consisting,f=18
 word=constant,f=18
 word=contrast,f=18
 word=controversy,f=18
 word=costs,f=18
 word=dates,f=18
 word=decade,f=18
 word=definition,f=18
 word=demand,f=18
 word=designs,f=18
 word=details,f=18
 word=difference,f=18
 word=distinct,f=18
 word=documentary,f=18
 word=domestic,f=18
 word=downtown,f=18
 word=electronic,f=18
 word=entrance,f=18
 word=entry,f=18
 word=establishment,f=18
 word=extra,f=18
 word=factory,f=18
 word=filled,f=18
 word=flag,f=18
 word=flying,f=18
 word=focused,f=18
 word=funding,f=18
 word=funds,f=18
 word=gets,f=18
 word=global,f=18
 word=grounds,f=18
 word=hired,f=18
 word=hits,f=18
 word=hotel,f=18
 word=householder,f=18
 word=improve,f=18
 word=incident,f=18
 word=installed,f=18
 word=instance,f=18
 word=interests,f=18
 word=invited,f=18
 word=items,f=18
 word=jazz,f=18
 word=leads,f=18
 word=link,f=18
 word=mayor,f=18
 word=medium,f=18
 word=musicians,f=18
 word=negative,f=18
 word=novels,f=18
 word=okay,f=18
 word=ones,f=18
 word=otherwise,f=18
 word=persons,f=18
 word=plot,f=18
 word=poet,f=18
 word=poetry,f=18
 word=promote,f=18
 word=purposes,f=18
 word=reading,f=18
 word=reduce,f=18
 word=regarding,f=18
 word=regularly,f=18
 word=reign,f=18
 word=representing,f=18
 word=reputation,f=18
 word=requires,f=18
 word=resigned,f=18
 word=roughly,f=18
 word=sale,f=18
 word=scheduled,f=18
 word=sections,f=18
 word=selection,f=18
 word=sequence,f=18
 word=starts,f=18
 word=statement,f=18
 word=survived,f=18
 word=thousands,f=18
 word=trained,f=18
 word=turns,f=18
 word=user,f=18
 word=users,f=18
 word=voted,f=18
 word=walls,f=18
 word=women's,f=18
 word=world's,f=18
 word=Africa,f=18
 word=Los,f=18
 word=accident,f=18
 word=accused,f=18
 word=acid,f=18
 word=admitted,f=18
 word=advance,f=18
 word=affected,f=18
 word=apparently,f=18
 word=arrival,f=18
 word=aspects,f=18
 word=attached,f=18
 word=bill,f=18
 word=budget,f=18
 word=candidates,f=18
 word=capture,f=18
 word=cards,f=18
 word=carrying,f=18
 word=ceremony,f=18
 word=charged,f=18
 word=charges,f=18
 word=chemical,f=18
 word=chose,f=18
 word=city's,f=18
 word=collected,f=18
 word=committed,f=18
 word=consecutive,f=18
 word=controversial,f=18
 word=credited,f=18
 word=criminal,f=18
 word=cycle,f=18
 word=debate,f=18
 word=devices,f=18
 word=differences,f=18
 word=distributed,f=18
 word=driver,f=18
 word=driving,f=18
 word=duties,f=18
 word=employees,f=18
 word=environmental,f=18
 word=extension,f=18
 word=eyes,f=18
 word=faced,f=18
 word=factor,f=18
 word=factors,f=18
 word=fictional,f=18
 word=fired,f=18
 word=fixed,f=18
 word=folk,f=18
 word=foundation,f=18
 word=freedom,f=18
 word=frequency,f=18
 word=goods,f=18
 word=grown,f=18
 word=guitarist,f=18
 word=heads,f=18
 word=hockey,f=18
 word=images,f=18
 word=increasingly,f=18
 word=instruments,f=18
 word=intelligence,f=18
 word=investigation,f=18
 word=involving,f=18
 word=joining,f=18
 word=judge,f=18
 word=learned,f=18
 word=linked,f=18
 word=links,f=18
 word=manner,f=18
 word=membership,f=18
 word=municipal,f=18
 word=naval,f=18
 word=neighborhood,f=18
 word=normally,f=18
 word=northeast,f=18
 word=northwest,f=18
 word=observed,f=18
 word=occasionally,f=18
 word=owners,f=18
 word=passengers,f=18
 word=personnel,f=18
 word=piano,f=18
 word=prepared,f=18
 word=profit,f=18
 word=protein,f=18
 word=provincial,f=18
 word=purchase,f=18
 word=reality,f=18
 word=rejected,f=18
 word=relative,f=18
 word=replace,f=18
 word=represents,f=18
 word=residence,f=18
 word=residential,f=18
 word=respect,f=18
 word=retained,f=18
 word=reviews,f=18
 word=rooms,f=18
 word=scholars,f=18
 word=separated,f=18
 word=severe,f=18
 word=shaped,f=18
 word=significantly,f=18
 word=sport,f=18
 word=stopped,f=18
 word=streets,f=18
 word=strike,f=18
 word=sub,f=18
 word=subjects,f=18
 word=technique,f=18
 word=tho,f=18
 word=translated,f=18
 word=tries,f=18
 word=universities,f=18
 word=violence,f=18
 word=vocals,f=18
 word=wins,f=18
 word=Battle,f=18
 word=Best,f=18
 word=Chicago,f=18
 word=Greek,f=18
 word=Irish,f=18
 word=Lord,f=18
 word=Navy,f=18
 word=Pacific,f=18
 word=Paris,f=18
 word=Peter,f=18
 word=Richard,f=18
 word=Sir,f=18
 word=accompanied,f=18
 word=achieve,f=18
 word=amongst,f=18
 word=anything,f=18
 word=appearing,f=18
