dictionary=main:en,locale=en,description=English,date=1414726273,version=54
 word=the,f=111
 word=studies,f=20
 word=studio,f=20
 word=subsequently,f=20
 word=subtract,f=20
 word=supported,f=20
 word=takes,f=20
 word=taking,f=20
 word=technology,f=20
 word=terms,f=20
 word=text,f=20
 word=thee,f=20
 word=themselves,f=20
 word=theory,f=20
 word=therefore,f=20
 word=today,f=20
 word=tour,f=20
 word=towards,f=20
 word=tracks,f=20
 word=traditional,f=20
 word=troops,f=20
 word=turned,f=20
 word=types,f=20
 word=typically,f=20
 word=university,f=20
 word=uses,f=20
 word=variety,f=20
 word=via,f=20
 word=victory,f=20
 word=vote,f=20
 word=wanted,f=20
 word=weeks,f=20
 word=whom,f=20
 word=widely,f=20
 word=winning,f=20
 word=words,f=20
 word=writer,f=20
 word=writing,f=20
 word=Army,f=20
 word=ERA,f=20
 word=French,f=20
 word=German,f=20
 word=Independent,f=20
 word=ST,f=20
 word=Society,f=20
 word=St,f=20
 word=South,f=20
 word=I'd,f=19
 word=abandoned,f=19
 word=academic,f=19
 word=accepted,f=19
 word=account,f=19
 word=achieved,f=19
 word=acquired,f=19
 word=acting,f=19
 word=actions,f=19
 word=activity,f=19
 word=actor,f=19
 word=actress,f=19
 word=acts,f=19
 word=actual,f=19
 word=administration,f=19
 word=administrative,f=19
 word=adopted,f=19
 word=adult,f=19
 word=advanced,f=19
 word=agent,f=19
 word=agreed,f=19
 word=agreement,f=19
 word=agricultural,f=19
 word=aid,f=19
 word=aired,f=19
 word=airport,f=19
 word=albums,f=19
 word=allowing,f=19
 word=allows,f=19
 word=alongside,f=19
 word=alternative,f=19
 word=analysis,f=19
 word=animals,f=19
 word=appearances,f=19
 word=application,f=19
 word=applications,f=19
 word=applied,f=19
 word=approach,f=19
 word=approved,f=19
 word=architecture,f=19
 word=argued,f=19
 word=armed,f=19
 word=arms,f=19
 word=arrested,f=19
 word=article,f=19
 word=articles,f=19
 word=assigned,f=19
 word=assistant,f=19
 word=association,f=19
 word=attacked,f=19
 word=attacks,f=19
 word=attempted,f=19
 word=attempts,f=19
 word=attention,f=19
 word=audience,f=19
 word=authorities,f=19
 word=authority,f=19
 word=avoid,f=19
 word=awards,f=19
 word=background,f=19
 word=band's,f=19
 word=bands,f=19
 word=baseball,f=19
 word=basketball,f=19
 word=bass,f=19
 word=becomes,f=19
 word=begins,f=19
 word=beyond,f=19
 word=billion,f=19
 word=birds,f=19
 word=birth,f=19
 word=brand,f=19
 word=brief,f=19
 word=briefly,f=19
 word=brothers,f=19
 word=buried,f=19
 word=bus,f=19
 word=businesses,f=19
 word=calls,f=19
 word=candidate,f=19
 word=cannot,f=19
 word=capacity,f=19
 word=capita,f=19
 word=captured,f=19
 word=cars,f=19
 word=castle,f=19
 word=causes,f=19
 word=causing,f=19
 word=cells,f=19
 word=centuries,f=19
 word=chain,f=19
 word=chairman,f=19
 word=champion,f=19
 word=championship,f=19
 word=channel,f=19
 word=choice,f=19
 word=chosen,f=19
 word=citizens,f=19
 word=claims,f=19
 word=classes,f=19
 word=classical,f=19
 word=closely,f=19
 word=clubs,f=19
 word=com,f=19
 word=combat,f=19
 word=combination,f=19
 word=combined,f=19
 word=comedy,f=19
 word=comic,f=19
 word=commander,f=19
 word=commissioned,f=19
 word=committee,f=19
 word=communities,f=19
 word=compared,f=19
 word=competed,f=19
 word=completely,f=19
 word=concept,f=19
 word=concert,f=19
 word=conducted,f=19
 word=conference,f=19
 word=confirmed,f=19
 word=conflict,f=19
 word=connected,f=19
 word=connection,f=19
 word=consisted,f=19
 word=contact,f=19
 word=contained,f=19
 word=containing,f=19
 word=contemporary,f=19
 word=content,f=19
 word=continues,f=19
 word=contributed,f=19
 word=converted,f=19
 word=copies,f=19
 word=core,f=19
 word=council,f=19
 word=courses,f=19
 word=covers,f=19
 word=creating,f=19
 word=creation,f=19
 word=crew,f=19
 word=critical,f=19
 word=critics,f=19
 word=cultural,f=19
 word=daily,f=19
 word=damage,f=19
 word=decades,f=19
 word=declared,f=19
 word=dedicated,f=19
 word=defeat,f=19
 word=defense,f=19
 word=defined,f=19
 word=degrees,f=19
 word=derived,f=19
 word=describes,f=19
 word=designated,f=19
 word=determined,f=19
 word=developing,f=19
 word=device,f=19
 word=digital,f=19
 word=direction,f=19
 word=disease,f=19
 word=display,f=19
 word=distance,f=19
 word=distribution,f=19
 word=districts,f=19
 word=doing,f=19
 word=drama,f=19
 word=drawn,f=19
 word=dropped,f=19
 word=drug,f=19
 word=duty,f=19
 word=earliest,f=19
 word=easily,f=19
 word=economy,f=19
 word=editor,f=19
 word=educated,f=19
 word=educational,f=19
 word=effective,f=19
 word=effort,f=19
 word=efforts,f=19
 word=elections,f=19
 word=employed,f=19
 word=ending,f=19
 word=ends,f=19
 word=engineering,f=19
 word=engines,f=19
 word=entirely,f=19
 word=entitled,f=19
 word=environment,f=19
 word=episodes,f=19
 word=equipment,f=19
 word=escape,f=19
 word=estate,f=19
 word=estimated,f=19
 word=ethnic,f=19
 word=examples,f=19
 word=exchange,f=19
 word=exist,f=19
 word=existence,f=19
 word=existing,f=19
 word=expanded,f=19
 word=expansion,f=19
 word=expected,f=19
 word=expressed,f=19
 word=extended,f=19
 word=extensive,f=19
 word=extremely,f=19
 word=facility,f=19
 word=failure,f=19
 word=fans,f=19
 word=featuring,f=19
 word=fellow,f=19
 word=festival,f=19
 word=fiction,f=19
 word=fields,f=19
 word=fifth,f=19
 word=fighting,f=19
 word=figures,f=19
 word=finds,f=19
 word=firm,f=19
 word=fleet,f=19
 word=flight,f=19
 word=focus,f=19
 word=follows,f=19
 word=formal,f=19
 word=formation,f=19
 word=formerly,f=19
 word=fought,f=19
 word=founder,f=19
 word=founding,f=19
 word=frequently,f=19
 word=fuel,f=19
 word=fully,f=19
 word=functions,f=19
 word=gain,f=19
 word=gained,f=19
 word=genus,f=19
 word=getting,f=19
 word=gift,f=19
 word=girls,f=19
 word=gives,f=19
 word=giving,f=19
 word=goes,f=19
 word=governor,f=19
 word=graduate,f=19
 word=graduated,f=19
 word=granted,f=19
 word=greater,f=19
 word=greatest,f=19
 word=growing,f=19
 word=guest,f=19
 word=guitar,f=19
 word=guns,f=19
 word=hands,f=19
 word=headed,f=19
 word=headquarters,f=19
 word=heavily,f=19
 word=height,f=19
 word=herself,f=19
 word=hey,f=19
 word=highway,f=19
 word=historic,f=19
 word=holding,f=19
 word=holds,f=19
 word=homes,f=19
 word=honor,f=19
 word=hoping,f=19
 word=hospital,f=19
 word=host,f=19
 word=hosted,f=19
 word=how's,f=19
 word=humans,f=19
 word=ideas,f=19
 word=identified,f=19
 word=identity,f=19
 word=image,f=19
 word=impact,f=19
 word=importance,f=19
 word=improved,f=19
 word=incorporated,f=19
 word=increasing,f=19
 word=independence,f=19
 word=industrial,f=19
 word=influenced,f=19
 word=inhabitants,f=19
 word=initial,f=19
 word=injury,f=19
 word=inside,f=19
 word=inspired,f=19
 word=institutions,f=19
 word=internal,f=19
 word=interview,f=19
 word=introduction,f=19
 word=invasion,f=19
 word=joint,f=19
 word=killing,f=19
 word=knowledge,f=19
 word=lack,f=19
 word=laid,f=19
 word=lands,f=19
 word=launch,f=19
 word=laws,f=19
 word=leaders,f=19
 word=leadership,f=19
 word=learning,f=19
 word=leaves,f=19
 word=letters,f=19
 word=library,f=19
 word=lies,f=19
 word=literary,f=19
 word=literature,f=19
 word=locations,f=19
 word=looking,f=19
 word=losing,f=19
 word=lunch,f=19
 word=lyrics,f=19
 word=maintain,f=19
 word=maintained,f=19
 word=makeup,f=19
 word=marked,f=19
 word=matches,f=19
 word=materials,f=19
 word=maximum,f=19
 word=medal,f=19
 word=memory,f=19
 word=merged,f=19
 word=methods,f=19
 word=metres,f=19
 word=minister,f=19
 word=minor,f=19
 word=mixed,f=19
 word=models,f=19
 word=moving,f=19
 word=multi,f=19
 word=multiple,f=19
 word=murder,f=19
 word=museum,f=19
 word=needs,f=19
 word=newly,f=19
 word=newspaper,f=19
 word=nominated,f=19
 word=normal,f=19
 word=notably,f=19
 word=notes,f=19
 word=nuclear,f=19
 word=obtained,f=19
 word=occupied,f=19
 word=occurred,f=19
 word=occurs,f=19
 word=officers,f=19
 word=offices,f=19
 word=officially,f=19
 word=officials,f=19
 word=oldest,f=19
 word=online,f=19
 word=onto,f=19
 word=operates,f=19
 word=operating,f=19
 word=opportunity,f=19
 word=opposed,f=19
 word=opposition,f=19
 word=ordered,f=19
 word=orders,f=19
 word=organizations,f=19
 word=organized,f=19
 word=origin,f=19
 word=overall,f=19
 word=owner,f=19
 word=paid,f=19
 word=painting,f=19
 word=parish,f=19
 word=participated,f=19
 word=parties,f=19
 word=partner,f=19
 word=passenger,f=19
 word=passes,f=19
 word=passing,f=19
 word=patients,f=19
 word=peak,f=19
 word=percent,f=19
 word=perform,f=19
 word=performances,f=19
 word=performing,f=19
 word=permanent,f=19
 word=phase,f=19
 word=philosophy,f=19
 word=physical,f=19
 word=pieces,f=19
 word=pilot,f=19
 word=places,f=19
 word=planned,f=19
 word=planning,f=19
 word=plants,f=19
 word=platform,f=19
 word=politician,f=19
 word=politics,f=19
 word=pop,f=19
 word=popularity,f=19
 word=portion,f=19
 word=positions,f=19
 word=positive,f=19
 word=possibly,f=19
 word=potential,f=19
 word=poverty,f=19
 word=powerful,f=19
 word=powers,f=19
 word=presence,f=19
 word=prevent,f=19
 word=price,f=19
 word=principal,f=19
 word=prison,f=19
 word=producer,f=19
 word=producing,f=19
 word=professor,f=19
 word=programme,f=19
 word=programming,f=19
 word=projects,f=19
 word=prominent,f=19
 word=promoted,f=19
 word=promotion,f=19
 word=properties,f=19
 word=protection,f=19
 word=proved,f=19
 word=providing,f=19
 word=pub,f=19
 word=publication,f=19
 word=purchased,f=19
 word=purpose,f=19
 word=quarter,f=19
 word=racial,f=19
 word=racing,f=19
 word=rank,f=19
 word=ranked,f=19
 word=rare,f=19
 word=reaching,f=19
 word=reaction,f=19
 word=really,f=19
 word=rear,f=19
 word=reasons,f=19
 word=receiving,f=19
 word=recognition,f=19
 word=recognized,f=19
 word=reduced,f=19
 word=refer,f=19
 word=reference,f=19
 word=refers,f=19
 word=refused,f=19
 word=regarded,f=19
 word=regional,f=19
 word=regions,f=19
 word=relations,f=19
 word=relatively,f=19
 word=religion,f=19
 word=remain,f=19
 word=removed,f=19
 word=renamed,f=19
 word=reports,f=19
 word=residing,f=19
 word=resistance,f=19
 word=resources,f=19
 word=respectively,f=19
 word=resulted,f=19
 word=resulting,f=19
 word=retirement,f=19
 word=returning,f=19
 word=revealed,f=19
 word=review,f=19
 word=risk,f=19
 word=roads,f=19
 word=roles,f=19
 word=routes,f=19
 word=royal,f=19
 word=ruled,f=19
 word=rules,f=19
 word=rural,f=19
 word=safety,f=19
 word=sales,f=19
 word=saying,f=19
 word=says,f=19
 word=scenes,f=19
 word=scientific,f=19
 word=scoring,f=19
 word=screen,f=19
 word=seats,f=19
 word=secondary,f=19
 word=sector,f=19
 word=seems,f=19
 word=selling,f=19
 word=semi,f=19
 word=serious,f=19
 word=serves,f=19
 word=sets,f=19
 word=setting,f=19
 word=settled,f=19
 word=settlement,f=19
 word=sex,f=19
 word=sexual,f=19
 word=shared,f=19
 word=shortly,f=19
 word=showed,f=19
 word=showing,f=19
 word=sides,f=19
 word=signal,f=19
 word=singing,f=19
 word=singles,f=19
 word=sites,f=19
 word=situated,f=19
 word=situation,f=19
 word=sixth,f=19
 word=skills,f=19
 word=slightly,f=19
 word=software,f=19
 word=soldiers,f=19
 word=solo,f=19
 word=someone,f=19
 word=something,f=19
 word=somewhat,f=19
 word=sons,f=19
 word=sought,f=19
 word=sources,f=19
 word=speaking,f=19
 word=specifically,f=19
 word=split,f=19
 word=stadium,f=19
 word=standards,f=19
 word=standing,f=19
 word=stands,f=19
 word=starred,f=19
 word=starring,f=19
 word=stock,f=19
 word=stores,f=19
 word=strength,f=19
 word=structures,f=19
 word=subsequent,f=19
 word=succeeded,f=19
 word=successfully,f=19
 word=suffered,f=19
 word=suggested,f=19
 word=supporting,f=19
 word=surrounding,f=19
 word=target,f=19
 word=taught,f=19
 word=tax,f=19
 word=teacher,f=19
 word=teaching,f=19
 word=technical,f=19
 word=techniques,f=19
 word=tells,f=19
 word=temple,f=19
 word=territory,f=19
 word=theatre,f=19
 word=theme,f=19
 word=things,f=19
 word=titled,f=19
 word=titles,f=19
 word=tournament,f=19
 word=tower,f=19
 word=towns,f=19
 word=township,f=19
 word=tradition,f=19
 word=traffic,f=19
 word=trains,f=19
 word=transfer,f=19
 word=transferred,f=19
 word=transport,f=19
 word=treatment,f=19
 word=trees,f=19
 word=trial,f=19
 word=tried,f=19
 word=tropical,f=19
 word=trying,f=19
 word=twice,f=19
 word=typical,f=19
 word=ultimately,f=19
 word=unable,f=19
 word=unique,f=19
 word=unknown,f=19
 word=upper,f=19
 word=urban,f=19
 word=values,f=19
 word=vehicle,f=19
 word=vehicles,f=19
 word=versions,f=19
 word=versus,f=19
 word=views,f=19
 word=villages,f=19
 word=visited,f=19
 word=volume,f=19
 word=votes,f=19
 word=ways,f=19
 word=weapons,f=19
 word=website,f=19
 word=winner,f=19
 word=workers,f=19
 word=worldwide,f=19
 word=writers,f=19
 word=yards,f=19
 word=yeah,f=19
 word=younger,f=19
 word=youth,f=19
 word=African,f=19
 word=Australia,f=19
 word=Australian,f=19
 word=BBC,f=19
 word=BC,f=19
 word=CD,f=19
 word=California,f=19
 word=Canada,f=19
 word=Canadian,f=19
 word=Cd,f=19
 word=Central,f=19
 word=China,f=19
 word=Chinese,f=19
 word=Christian,f=19
 word=Com,f=19
 word=DVD,f=19
 word=Europe,f=19
 word=European,f=19
 word=FM,f=19
 word=Fm,f=19
 word=France,f=19
 word=Germany,f=19
 word=Greater,f=19
 word=India,f=19
 word=Indian,f=19
 word=Japan,f=19
 word=Japanese,f=19
 word=MM,f=19
 word=NFL,f=19
 word=Normal,f=19
 word=Opposition,f=19
 word=Paul,f=19
 word=Roman,f=19
 word=San,f=19
 word=Spanish,f=19
 word=Split,f=19
 word=Washington,f=19
 word=African,f=19
 word=Australia,f=19
 word=Canada,f=19
 word=Central,f=19
 word=China,f=19
 word=East,f=19
 word=France,f=19
 word=Germany,f=19
 word=India,f=19
 word=Islands,f=19
 word=Japan,f=19
 word=San,f=19
 word=abilities,f=18
 word=abroad,f=18
 word=absence,f=18
 word=accept,f=18
 word=accident,f=18
 word=accompanied,f=18
 word=accounts,f=18
 word=accused,f=18
 word=achieve,f=18
 word=acid,f=18
 word=acted,f=18
 word=actors,f=18
 word=adaptation,f=18
 word=adapted,f=18
 word=adding,f=18
 word=address,f=18
 word=adjacent,f=18
 word=admitted,f=18
 word=advance,f=18
 word=advantage,f=18
 word=advertising,f=18
 word=advice,f=18
 word=affairs,f=18
 word=affected,f=18
 word=affiliated,f=18
 word=afterwards,f=18
 word=aged,f=18
 word=agencies,f=18
 word=agency,f=18
 word=agents,f=18
 word=agriculture,f=18
 word=ahead,f=18
 word=alleged,f=18
 word=amateur,f=18
 word=amongst,f=18
 word=animated,f=18
 word=anniversary,f=18
 word=annually,f=18
 word=anyone,f=18
 word=anything,f=18
 word=apart,f=18
 word=apartment,f=18
 word=apparent,f=18
 word=apparently,f=18
 word=appeal,f=18
 word=appearing,f=18
 word=apply,f=18
 word=appointment,f=18
 word=appropriate,f=18
 word=architect,f=18
 word=argument,f=18
 word=arranged,f=18
 word=arrangement,f=18
 word=arrest,f=18
 word=arrival,f=18
 word=artillery,f=18
 word=artistic,f=18
 word=asks,f=18
 word=aspects,f=18
 word=assault,f=18
 word=assist,f=18
 word=assistance,f=18
 word=assumed,f=18
 word=attached,f=18
 word=attend,f=18
 word=attending,f=18
 word=attracted,f=18
 word=attributed,f=18
 word=audio,f=18
 word=authors,f=18
 word=balance,f=18
 word=banks,f=18
 word=beach,f=18
 word=beautiful,f=18
 word=begun,f=18
 word=behavior,f=18
 word=belief,f=18
 word=believes,f=18
 word=belonged,f=18
 word=benefit,f=18
 word=benefits,f=18
 word=biggest,f=18
 word=bill,f=18
 word=bishop,f=18
 word=blocks,f=18
 word=boats,f=18
 word=bodies,f=18
 word=bomb,f=18
 word=borders,f=18
 word=borough,f=18
 word=bound,f=18
 word=boundaries,f=18
 word=boundary,f=18
 word=boys,f=18
 word=brain,f=18
 word=branches,f=18
 word=breaking,f=18
 word=bringing,f=18
 word=broadcasting,f=18
 word=broken,f=18
 word=bronze,f=18
 word=budget,f=18
 word=cable,f=18
 word=calling,f=18
 word=camera,f=18
 word=canal,f=18
 word=candidates,f=18
 word=capable,f=18
 word=capture,f=18
 word=carbon,f=18
 word=cards,f=18
 word=cargo,f=18
 word=carrier,f=18
 word=carrying,f=18
 word=categories,f=18
 word=category,f=18
 word=ceased,f=18
 word=celebrated,f=18
 word=centers,f=18
 word=ceremony,f=18
 word=challenge,f=18
 word=chamber,f=18
 word=championships,f=18
 word=changing,f=18
 word=channels,f=18
 word=chapter,f=18
 word=characteristics,f=18
 word=characterized,f=18
 word=charged,f=18
 word=charges,f=18
 word=charts,f=18
 word=chemical,f=18
 word=childhood,f=18
 word=children's,f=18
 word=chose,f=18
 word=churches,f=18
 word=circuit,f=18
 word=circumstances,f=18
 word=cited,f=18
 word=city's,f=18
 word=civilian,f=18
 word=claiming,f=18
 word=classic,f=18
 word=classified,f=18
 word=clearly,f=18
 word=climate,f=18
 word=closer,f=18
 word=cm,f=18
 word=coal,f=18
 word=coastal,f=18
 word=collaboration,f=18
 word=collected,f=18
 word=collections,f=18
 word=colleges,f=18
 word=colonial,f=18
 word=colors,f=18
 word=colour,f=18
 word=commanded,f=18
 word=commission,f=18
 word=committed,f=18
 word=communication,f=18
 word=communications,f=18
 word=company's,f=18
 word=compete,f=18
 word=competitions,f=18
 word=competitive,f=18
 word=compilation,f=18
 word=completion,f=18
 word=component,f=18
 word=components,f=18
 word=composer,f=18
 word=composition,f=18
 word=concentration,f=18
 word=concern,f=18
 word=concerned,f=18
 word=concerns,f=18
 word=concerts,f=18
 word=concluded,f=18
 word=concrete,f=18
 word=conduct,f=18
 word=consecutive,f=18
 word=conservative,f=18
 word=considerable,f=18
 word=consisting,f=18
 word=constant,f=18
 word=constituency,f=18
 word=contest,f=18
 word=context,f=18
 word=continuing,f=18
 word=continuous,f=18
 word=contrast,f=18
 word=contribution,f=18
 word=contributions,f=18
 word=controversial,f=18
 word=controversy,f=18
 word=convention,f=18
 word=conventional,f=18
 word=corporate,f=18
 word=costs,f=18
 word=counter,f=18
 word=counties,f=18
 word=country's,f=18
 word=courts,f=18
 word=cousin,f=18
 word=coverage,f=18
 word=covering,f=18
 word=crash,f=18
 word=credit,f=18
 word=credited,f=18
 word=credits,f=18
 word=cricket,f=18
 word=criminal,f=18
 word=crisis,f=18
 word=critic,f=18
 word=criticism,f=18
 word=criticized,f=18
 word=crossing,f=18
 word=crown,f=18
 word=customers,f=18
 word=cycle,f=18
 word=damaged,f=18
 word=dangerous,f=18
 word=dated,f=18
 word=dates,f=18
 word=dating,f=18
 word=daughters,f=18
 word=deaths,f=18
 word=debate,f=18
 word=debuted,f=18
 word=decade,f=18
 word=decides,f=18
 word=decline,f=18
 word=declined,f=18
 word=defeating,f=18
 word=defence,f=18
 word=defensive,f=18
 word=definition,f=18
 word=delivered,f=18
 word=demand,f=18
 word=denied,f=18
 word=departure,f=18
 word=depending,f=18
 word=depth,f=18
 word=description,f=18
 word=designer,f=18
 word=designs,f=18
 word=desire,f=18
 word=destroy,f=18
 word=destruction,f=18
 word=detailed,f=18
 word=details,f=18
 word=devices,f=18
 word=devoted,f=18
 word=diameter,f=18
 word=difference,f=18
 word=differences,f=18
 word=disc,f=18
 word=discovery,f=18
 word=discussion,f=18
 word=displayed,f=18
 word=dispute,f=18
 word=distinct,f=18
 word=distinction,f=18
 word=distinctive,f=18
 word=distinguished,f=18
 word=distributed,f=18
 word=diverse,f=18
 word=divisions,f=18
 word=document,f=18
 word=documentary,f=18
 word=documents,f=18
 word=doesn't,f=18
 word=dollars,f=18
 word=domain,f=18
 word=domestic,f=18
 word=dominant,f=18
 word=dominated,f=18
 word=downtown,f=18
 word=draft,f=18
 word=drawing,f=18
 word=drew,f=18
 word=driven,f=18
 word=driver,f=18
 word=driving,f=18
 word=drugs,f=18
 word=drummer,f=18
 word=drums,f=18
 word=dual,f=18
 word=duties,f=18
 word=dynasty,f=18
 word=easy,f=18
 word=edited,f=18
 word=effectively,f=18
 word=eighth,f=18
 word=electoral,f=18
 word=electrical,f=18
 word=electronic,f=18
 word=elevation,f=18
 word=eleven,f=18
 word=elsewhere,f=18
 word=email,f=18
 word=emerged,f=18
 word=emergency,f=18
 word=emperor,f=18
 word=employees,f=18
 word=employment,f=18
 word=encouraged,f=18
 word=engaged,f=18
 word=engineer,f=18
 word=enjoyed,f=18
 word=ensure,f=18
 word=entering,f=18
 word=entertainment,f=18
 word=entrance,f=18
 word=entry,f=18
 word=environmental,f=18
 word=enzyme,f=18
 word=equipped,f=18
 word=equivalent,f=18
 word=erected,f=18
 word=essential,f=18
 word=essentially,f=18
 word=establish,f=18
 word=establishment,f=18
 word=etc,f=18
 word=everyone,f=18
 word=everything,f=18
 word=evil,f=18
 word=evolution,f=18
 word=evolved,f=18
 word=ex,f=18
 word=exactly,f=18
 word=excellent,f=18
